[System]
Platform=SEANO USV
Start_Time=2026-04-07 16:07:58
Timezone=WIB

[Sensor]
Name=System Metrics

[Columns]
Timestamp(WIB)	WriteSpeed(Bps)	CPU(%)	RAM(%)	GPS_Hz	IMU_Hz	CTD_Hz	ADCP_Hz	BATTERY_Hz	SBES_Hz
2026-04-07 16:12:26.168	925.34	8.90	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:27.167	943.48	6.30	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:28.168	943.08	6.70	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:29.167	942.96	6.20	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:30.168	955.18	6.30	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:31.167	950.22	7.80	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:32.168	949.03	9.30	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:33.168	942.83	14.30	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:34.169	941.08	6.30	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:35.167	959.15	7.50	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:36.168	959.44	7.90	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:37.168	954.45	6.70	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:38.168	945.53	6.60	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:39.167	964.91	3.40	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:40.170	949.63	11.40	68.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:41.168	953.87	15.80	68.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:42.168	951.28	4.20	68.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:43.167	962.90	4.50	68.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:44.168	951.06	5.70	68.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:45.168	954.80	5.70	68.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:46.169	951.12	5.10	68.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:47.167	957.13	4.70	68.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:48.168	956.99	3.80	68.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:49.167	951.42	29.20	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:50.168	950.54	6.40	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:51.168	964.55	10.40	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:52.169	955.15	7.40	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:53.167	955.23	6.70	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:54.168	955.06	6.50	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:55.168	956.86	5.10	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:56.169	950.71	7.90	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:57.168	951.04	15.00	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:58.169	947.28	7.20	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:12:59.167	947.16	6.40	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:00.168	947.03	6.50	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:01.168	938.69	11.20	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:02.168	935.45	7.30	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:03.167	938.86	6.50	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:04.169	934.44	6.50	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:05.167	927.61	12.10	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:06.168	933.08	7.20	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:07.167	932.85	7.50	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:08.168	916.98	6.10	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:09.167	933.12	5.70	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:10.168	909.01	5.70	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:11.167	920.82	7.30	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:12.170	906.12	10.30	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:13.168	919.61	16.20	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:14.168	909.58	5.90	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:15.167	916.66	5.40	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:16.169	917.05	7.40	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:17.167	919.06	6.10	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:18.168	925.33	6.20	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:19.168	920.45	5.70	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:20.169	920.34	12.70	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:21.167	913.86	8.10	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:22.168	927.05	7.40	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:23.167	929.27	7.30	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:24.168	923.04	7.30	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:25.168	924.49	6.20	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:26.168	919.40	10.20	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:27.168	930.58	6.70	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:28.169	930.30	13.50	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:29.168	925.65	6.40	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:30.169	921.01	6.00	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:31.168	928.66	8.10	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:32.169	931.37	7.00	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:33.167	933.15	5.70	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:34.169	936.91	8.20	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:35.167	929.15	7.10	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:36.168	931.10	13.60	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:37.168	934.70	6.80	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:38.169	930.95	7.00	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:39.167	939.34	6.20	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:40.169	940.77	6.70	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:41.167	951.07	8.00	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:42.169	944.89	5.70	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:43.168	955.02	7.00	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:44.168	949.24	14.10	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:45.168	944.78	5.40	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:46.169	948.76	7.70	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:47.167	953.43	7.00	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:48.168	957.09	6.50	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:49.168	960.39	6.80	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:50.168	959.70	6.50	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:51.167	958.90	6.10	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:52.169	956.46	14.70	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:53.167	955.63	6.40	68.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:54.168	962.80	11.70	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:55.168	952.86	5.40	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:56.168	963.20	7.70	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:57.167	953.05	6.20	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:58.169	956.19	7.00	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:13:59.167	951.81	7.20	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:00.169	954.32	12.50	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:01.167	945.52	8.00	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:02.168	959.11	7.20	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:03.167	961.12	5.70	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:04.168	956.85	5.40	68.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:05.168	954.00	15.50	66.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:06.168	952.24	7.20	66.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:07.169	941.64	8.60	66.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:08.168	956.40	10.60	66.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:09.167	944.87	5.70	66.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:10.168	940.99	5.70	66.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:11.167	950.81	7.10	66.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:12.169	940.85	6.40	66.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:13.168	950.81	5.90	66.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:14.169	937.25	7.00	66.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:15.169	945.99	11.00	66.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:16.169	941.57	17.20	66.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:17.167	941.68	7.20	66.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:18.168	943.07	6.20	66.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:19.167	948.84	6.20	66.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:20.168	941.20	7.00	66.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:21.167	944.79	7.40	66.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:22.168	931.63	9.00	66.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:23.167	936.56	15.60	66.10	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:24.168	941.37	3.70	66.10	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:25.167	934.66	2.90	66.10	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:26.168	933.36	5.40	66.10	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:27.167	934.60	5.20	66.10	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:28.168	927.14	3.20	66.10	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:29.167	937.15	12.10	66.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:30.169	932.44	15.60	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:31.168	928.19	18.60	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:32.168	925.94	9.10	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:33.167	927.22	6.00	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:34.168	920.99	6.40	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:35.167	922.92	5.70	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:36.169	926.75	7.30	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:37.167	929.15	7.40	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:38.168	923.43	6.90	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:39.167	942.56	13.20	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:40.168	939.29	6.00	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:41.167	936.64	8.90	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:42.168	929.35	7.60	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:43.167	938.90	6.20	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:44.168	931.13	5.60	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:45.167	936.77	6.50	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:46.169	932.49	7.20	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:47.167	933.32	15.80	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:48.168	945.32	6.20	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:49.167	936.88	5.40	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:50.168	945.23	6.70	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:51.167	940.55	7.70	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:52.168	937.19	8.60	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:53.167	935.11	6.20	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:54.168	938.92	7.00	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:55.167	934.91	13.40	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:56.169	936.90	9.20	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:57.167	928.99	7.00	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:58.169	936.91	10.60	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:14:59.167	929.64	21.40	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:00.167	939.77	21.30	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:01.167	940.20	22.90	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:02.168	947.26	23.90	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:03.167	936.26	15.40	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:04.168	925.43	10.50	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:05.167	942.71	6.10	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:06.169	946.83	11.20	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:07.168	946.69	9.80	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:08.168	949.71	5.90	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:09.167	944.84	6.50	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:10.168	946.79	13.30	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:11.167	946.98	9.10	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:12.169	944.90	8.50	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:13.167	935.57	19.20	67.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:14.169	936.06	20.50	67.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:15.168	942.58	19.60	67.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:16.169	945.80	13.60	67.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:17.168	946.98	13.00	67.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:18.168	941.18	15.90	67.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:19.167	938.95	7.60	67.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:20.169	936.43	7.10	67.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:21.168	943.42	13.10	67.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:22.168	933.25	10.50	67.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:23.168	938.73	9.20	67.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:24.168	935.37	8.80	67.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:25.167	941.10	10.70	67.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:26.168	942.88	20.80	67.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:27.167	940.88	9.90	67.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:28.168	937.19	9.00	67.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:29.167	944.95	6.70	67.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:30.168	941.01	8.20	67.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:31.168	940.50	13.40	67.70	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:32.169	937.24	12.50	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:33.168	946.68	14.50	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:34.168	941.60	9.50	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:35.168	940.47	7.90	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:36.168	941.36	12.50	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:37.167	949.06	7.40	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:38.168	949.17	8.00	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:39.167	950.98	6.40	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:40.168	942.90	6.40	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:41.167	948.91	15.10	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:42.168	951.04	6.40	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:43.167	951.16	7.40	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:44.168	941.13	8.00	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:45.167	940.92	6.00	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:46.169	940.57	8.00	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:47.167	941.14	7.70	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:48.168	939.33	7.20	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:49.168	932.58	14.10	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:50.168	943.45	6.70	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:51.167	946.68	7.80	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:52.168	945.08	7.00	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:53.167	925.11	5.90	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:54.168	937.14	6.20	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:55.167	934.72	6.50	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:56.168	941.10	7.60	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:57.167	940.89	13.50	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:58.168	938.96	5.60	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:15:59.167	941.08	9.00	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:00.168	943.22	6.20	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:01.168	938.55	7.90	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:02.168	941.12	7.20	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:03.167	939.29	5.70	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:04.169	938.07	10.90	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:05.167	942.04	9.30	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:06.168	940.66	7.80	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:07.167	941.09	7.20	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:08.168	933.42	6.80	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:09.167	942.69	5.20	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:10.168	945.02	6.00	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:11.167	932.93	9.40	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:12.169	934.20	13.90	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:13.167	939.72	6.70	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:14.168	939.62	7.30	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:15.167	932.42	5.70	66.80	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:16.169	940.66	7.20	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:17.167	939.20	7.70	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:18.168	923.17	6.30	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:19.167	922.81	6.70	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:20.169	926.76	13.50	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:21.168	927.09	7.10	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:22.169	923.05	6.90	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:23.167	937.28	6.40	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:24.168	923.28	5.70	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:25.167	932.74	6.70	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:26.168	926.97	7.70	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:27.168	930.63	7.30	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:28.168	917.33	13.50	66.90	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:29.167	925.38	31.00	67.30	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:30.168	938.66	15.80	67.50	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:31.168	934.38	13.00	67.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:32.168	935.79	13.60	67.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:33.168	942.50	8.10	67.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:34.169	932.67	13.10	67.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:35.168	940.98	11.50	67.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:36.168	942.13	37.20	67.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:37.167	944.57	7.00	67.60	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:38.169	945.94	18.00	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:39.167	939.94	17.00	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:40.169	938.92	9.70	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:41.168	938.44	13.60	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:42.168	932.08	9.70	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:43.167	936.67	9.60	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:44.168	945.38	11.10	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:45.167	944.65	9.00	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:46.168	943.49	9.70	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:47.167	944.82	8.20	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:48.169	945.82	9.20	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:49.167	959.93	9.40	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:50.167	958.02	8.10	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:51.168	951.11	15.70	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:52.169	960.93	9.60	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:53.167	960.01	9.10	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:54.168	959.03	7.40	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:55.167	954.69	7.70	67.00	0.00	0.00	1.00	1.00	1.00	1.00
2026-04-07 16:16:56.168	958.99	9.70	67.00	0.00	0.00	1.00	1.00	1.00	1.00
