[System]
Platform=SEANO USV
Start_Time=2026-05-02 12:14:04
Timezone=WIB

[Sensor]
Name=System Metrics

[Columns]
Timestamp(WIB)	WriteSpeed(Bps)	CPU(%)	RAM(%)	JetsonTemp(C)	GPS_Hz	IMU_Hz	CTD_Hz	ADCP_Hz	BATTERY_Hz	SBES_Hz
2026-05-02 12:18:09.721	2380.83	24.80	78.30	54.78	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:18:10.725	2364.44	37.90	78.30	54.91	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:18:11.721	2403.68	24.90	78.40	54.75	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:18:12.726	2361.33	21.60	78.40	54.59	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:18:13.721	2368.26	24.70	78.30	54.56	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:18:14.726	2354.44	28.90	78.30	54.66	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:18:15.721	2374.14	27.40	78.30	54.44	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:18:16.726	2363.18	27.80	78.30	54.81	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:18:17.721	2392.61	26.90	78.30	54.69	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:18:18.726	2356.86	26.00	78.30	54.56	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:18:19.721	2387.30	24.80	78.30	54.69	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:18:20.728	2354.82	33.10	78.30	54.78	3.97	3.97	0.99	0.99	3.97	0.99
2026-05-02 12:18:21.721	2393.39	23.20	78.20	54.84	4.03	4.03	1.01	1.01	4.03	1.01
2026-05-02 12:18:22.726	2364.79	23.90	78.20	54.72	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:18:23.721	2389.86	21.00	78.20	54.50	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:18:24.726	2375.13	22.00	78.20	54.47	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:18:25.721	2384.48	24.40	78.20	54.72	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:18:26.726	2368.31	24.70	78.20	54.38	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:18:27.721	2379.71	22.00	78.20	54.69	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:18:28.727	2361.16	23.30	78.20	54.66	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:18:29.723	2381.03	36.80	78.30	54.91	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:18:30.727	2386.96	48.30	78.50	54.66	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:18:31.721	2401.38	27.10	78.50	54.75	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:18:32.724	2366.39	34.90	78.60	54.94	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:18:33.721	2386.55	43.00	80.00	54.81	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:18:34.726	2380.48	43.90	81.40	55.12	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:18:35.722	2391.42	48.40	82.80	55.19	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:18:36.724	2394.22	43.70	83.60	55.06	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:18:37.721	2405.28	23.50	83.60	54.62	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:18:38.729	2375.20	28.20	83.00	54.91	3.97	3.97	0.99	0.99	3.97	0.99
2026-05-02 12:18:39.721	2406.54	37.30	83.00	54.59	4.03	4.03	1.01	1.01	4.03	1.01
2026-05-02 12:18:40.726	2364.52	33.90	83.00	54.69	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:18:41.721	2407.80	36.50	83.10	55.28	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:18:42.726	2382.11	38.20	83.40	54.66	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:18:43.721	2414.59	27.90	83.40	55.00	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:18:44.726	2381.95	26.00	83.40	54.81	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:18:45.721	2430.07	25.80	83.40	54.56	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:18:46.726	2401.86	24.90	83.40	54.56	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:18:47.721	2430.44	40.40	83.70	55.09	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:18:48.724	2401.00	40.10	83.90	55.19	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:18:49.721	2429.66	59.60	84.40	55.31	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:18:50.724	2394.09	67.90	84.70	55.50	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:18:51.723	2391.23	46.20	84.80	55.09	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:18:52.724	2399.63	41.70	84.90	55.34	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:18:53.721	2409.13	38.60	84.80	55.12	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:18:54.727	2373.95	36.90	84.90	55.19	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:18:55.722	2399.51	36.70	84.90	54.84	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:18:56.724	2395.28	27.80	84.90	54.88	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:18:57.721	2402.75	34.30	84.90	54.94	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:18:58.726	2384.79	24.50	84.90	54.81	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:18:59.722	2420.89	26.40	84.90	55.03	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:19:00.724	2390.99	43.70	84.90	55.22	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:19:01.721	2409.48	33.40	84.80	54.84	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:19:02.724	2379.93	36.60	84.90	54.84	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:19:03.722	2392.79	35.30	84.90	55.28	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:19:04.724	2375.17	57.10	84.30	55.75	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:19:05.721	2388.99	55.10	84.20	55.03	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:19:06.727	2372.78	30.30	84.20	55.19	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:19:07.721	2391.75	36.50	84.30	55.09	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:19:08.724	2356.41	45.80	84.60	55.53	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:19:09.721	2384.22	34.90	84.80	55.00	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:19:10.724	2377.13	45.20	85.10	55.31	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:19:11.721	2390.11	37.70	84.80	55.28	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:19:12.726	2360.34	34.20	82.80	54.97	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:19:13.721	2383.57	26.10	82.80	54.81	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:19:14.726	2348.33	29.20	82.80	55.12	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:19:15.721	2375.11	27.60	82.80	54.97	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:19:16.727	2350.80	28.40	82.80	54.84	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:19:17.721	2374.87	27.80	82.80	55.28	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:19:18.727	2333.73	35.20	82.80	54.84	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:19:19.722	2357.14	29.30	82.30	55.12	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:19:20.724	2353.66	36.90	82.30	55.34	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:19:21.721	2373.35	26.50	82.30	54.78	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:19:22.726	2344.82	25.60	82.30	54.84	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:19:23.721	2369.26	25.30	82.30	55.12	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:19:24.726	2340.57	26.00	82.30	54.78	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:19:25.721	2383.68	28.60	82.30	54.84	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:19:26.727	2361.09	26.20	82.30	54.91	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:19:27.721	2381.08	25.90	82.30	54.69	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:19:28.727	2352.97	25.90	82.30	54.84	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:19:29.721	2382.05	28.20	82.30	54.91	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:19:30.724	2363.06	43.00	82.40	55.38	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:19:31.722	2375.16	26.70	82.40	55.03	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:19:32.726	2357.54	25.20	82.40	54.88	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:19:33.721	2385.83	25.80	82.40	54.94	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:19:34.726	2352.65	26.30	82.40	54.78	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:19:35.721	2387.90	23.60	82.40	54.84	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:19:36.726	2361.02	25.00	82.40	54.97	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:19:37.721	2399.09	24.70	82.40	54.69	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:19:38.726	2357.55	25.40	82.40	54.88	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:19:39.721	2386.71	26.70	82.40	55.03	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:19:40.727	2366.39	31.10	82.40	54.81	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:19:41.721	2381.58	27.80	82.40	54.84	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:19:42.726	2365.25	44.20	81.60	55.06	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:19:43.721	2409.12	43.40	81.50	54.84	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:19:44.725	2367.41	23.50	81.50	55.12	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:19:45.721	2402.42	25.10	81.50	55.00	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:19:46.727	2374.99	25.00	81.50	54.84	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:19:47.721	2393.04	24.30	81.50	54.78	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:19:48.726	2382.36	24.50	81.50	54.88	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:19:49.721	2397.90	25.30	81.50	54.78	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:19:50.727	2372.07	25.80	81.50	54.88	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:19:51.721	2410.28	34.50	81.50	55.03	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:19:52.726	2378.14	24.50	81.50	55.12	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:19:53.721	2411.98	22.90	81.50	54.75	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:19:54.727	2393.85	31.30	81.50	54.94	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:19:55.721	2423.79	24.30	81.50	54.97	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:19:56.726	2370.45	21.90	81.50	54.94	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:19:57.721	2398.29	22.10	81.50	54.78	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:19:58.728	2384.65	23.50	81.50	55.25	3.97	3.97	0.99	0.99	3.97	0.99
2026-05-02 12:19:59.721	2437.41	25.30	81.50	54.78	4.03	4.03	1.01	1.01	4.03	1.01
2026-05-02 12:20:00.726	2378.19	27.80	81.50	54.81	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:20:01.721	2409.71	35.30	81.50	55.19	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:20:02.726	2393.77	24.10	81.50	54.84	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:20:03.721	2400.53	23.00	81.50	54.84	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:20:04.726	2403.17	29.10	81.50	54.84	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:20:05.721	2404.43	30.90	81.60	54.81	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:20:06.726	2379.84	38.40	81.60	55.03	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:20:07.721	2402.39	28.60	81.60	55.06	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:20:08.726	2398.45	25.80	81.60	54.97	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:20:09.721	2414.23	27.10	81.60	54.91	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:20:10.726	2385.90	28.80	81.60	54.84	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:20:11.721	2406.85	29.50	81.60	54.88	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:20:12.726	2380.16	29.90	81.60	55.00	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:20:13.721	2402.77	25.20	81.60	54.81	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:20:14.728	2374.88	26.70	81.60	55.12	3.97	3.97	0.99	0.99	3.97	0.99
2026-05-02 12:20:15.721	2433.73	25.00	81.60	55.03	4.03	4.03	1.01	1.01	4.03	1.01
2026-05-02 12:20:16.726	2417.36	24.40	81.60	54.75	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:20:17.721	2424.86	24.70	81.60	54.84	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:20:18.726	2381.89	36.50	81.60	55.03	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:20:19.721	2399.85	27.80	81.60	54.91	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:20:20.726	2373.88	26.60	81.60	54.75	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:20:21.721	2390.32	24.40	81.60	54.94	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:20:22.726	2391.89	29.40	81.60	54.78	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:20:23.722	2382.99	25.20	81.60	54.88	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:20:24.726	2377.23	25.90	81.60	55.00	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:20:25.722	2390.55	28.10	81.60	54.91	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:20:26.726	2375.17	26.80	81.60	54.81	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:20:27.721	2384.62	25.10	81.60	54.91	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:20:28.726	2359.07	26.40	81.60	54.88	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:20:29.722	2387.39	29.70	81.60	54.94	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:20:30.727	2358.36	33.70	81.60	54.88	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:20:31.721	2388.93	24.70	81.60	54.97	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:20:32.725	2359.94	32.20	81.60	55.25	3.98	3.98	1.00	1.00	3.98	1.00
2026-05-02 12:20:33.721	2379.90	28.10	81.60	54.88	4.02	4.02	1.00	1.00	4.02	1.00
2026-05-02 12:20:34.727	2361.28	25.70	81.60	55.19	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:20:35.721	2383.66	26.30	81.60	54.78	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:20:36.728	2360.03	31.50	81.60	55.09	3.97	3.97	0.99	0.99	3.97	0.99
2026-05-02 12:20:37.721	2371.17	28.80	81.60	55.00	4.03	4.03	1.01	1.01	4.03	1.01
2026-05-02 12:20:38.726	2363.75	30.30	81.60	54.88	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:20:39.721	2382.66	43.70	81.60	55.34	4.02	4.02	1.01	1.01	4.02	1.01
2026-05-02 12:20:40.724	2372.20	35.80	81.60	55.06	3.99	3.99	1.00	1.00	3.99	1.00
2026-05-02 12:20:41.721	2376.06	31.20	81.60	55.12	4.01	4.01	1.00	1.00	4.01	1.00
2026-05-02 12:20:42.726	2375.24	34.00	81.60	54.94	3.98	3.98	0.99	0.99	3.98	0.99
2026-05-02 12:20:43.721	2384.52	49.80	81.80	55.34	4.02	4.02	1.01	1.01	4.02	1.01
