[System]
Platform=SEANO USV
Start_Time=2026-04-18 17:49:52
Timezone=WIB

[Sensor]
Name=System Metrics

[Columns]
Timestamp(WIB)	WriteSpeed(Bps)	CPU(%)	RAM(%)	JetsonTemp(C)	GPS_Hz	IMU_Hz	CTD_Hz	ADCP_Hz	BATTERY_Hz	SBES_Hz
2026-04-18 17:52:31.513	1838.79	20.80	70.60	51.66	2.01	4.02	1.00	1.00	2.01	1.00
2026-04-18 17:52:32.514	1799.75	27.30	70.70	51.91	2.00	3.99	1.00	1.00	2.00	1.00
2026-04-18 17:52:33.513	1824.32	35.50	70.80	51.53	2.00	4.01	1.00	1.00	2.00	1.00
2026-04-18 17:52:34.515	1827.83	76.00	70.90	52.06	2.00	3.99	1.00	1.00	2.00	1.00
2026-04-18 17:52:35.513	2368.82	42.30	70.90	51.62	2.01	8.02	1.00	1.00	2.01	1.00
2026-04-18 17:52:36.518	2341.34	25.00	70.90	51.56	1.99	7.96	0.99	0.99	1.99	0.99
2026-04-18 17:52:37.513	2382.70	24.80	70.90	51.66	2.01	8.04	1.01	1.01	2.01	1.01
2026-04-18 17:52:38.518	2340.08	26.20	70.90	51.84	1.99	7.96	0.99	0.99	1.99	0.99
2026-04-18 17:52:39.513	2376.03	24.20	70.90	51.56	2.01	8.04	1.01	1.01	2.01	1.01
2026-04-18 17:52:40.518	2343.99	23.10	70.90	51.72	1.99	7.96	0.99	0.99	1.99	0.99
2026-04-18 17:52:41.513	2361.66	24.20	70.90	51.94	2.01	8.04	1.00	1.00	2.01	1.00
2026-04-18 17:52:42.518	2355.71	24.30	70.90	51.62	1.99	7.96	0.99	0.99	1.99	0.99
2026-04-18 17:52:43.513	2371.07	25.40	70.90	51.59	2.01	8.04	1.00	1.00	2.01	1.00
2026-04-18 17:52:44.518	2336.86	23.40	70.90	51.72	1.99	7.96	1.00	1.00	1.99	1.00
2026-04-18 17:52:45.513	2383.23	23.80	70.90	51.72	2.01	8.04	1.01	1.01	2.01	1.01
2026-04-18 17:52:46.518	2328.39	24.20	70.90	51.62	1.99	7.95	0.99	0.99	1.99	0.99
2026-04-18 17:52:47.513	2375.96	22.10	70.90	51.62	2.01	8.05	1.01	1.01	2.01	1.01
2026-04-18 17:52:48.518	2359.55	24.80	70.90	51.44	1.99	7.96	0.99	0.99	1.99	0.99
2026-04-18 17:52:49.513	2372.42	24.40	70.90	51.44	2.01	8.04	1.01	1.01	2.01	1.01
2026-04-18 17:52:50.519	2347.42	24.10	70.90	51.59	1.99	7.95	0.99	0.99	1.99	0.99
2026-04-18 17:52:51.513	2364.32	28.70	70.90	51.66	2.01	8.05	1.01	1.01	2.01	1.01
2026-04-18 17:52:52.518	2329.71	25.30	70.90	51.75	1.99	7.96	0.99	0.99	1.99	0.99
2026-04-18 17:52:53.514	2352.68	27.40	70.90	51.72	2.01	8.04	1.00	1.00	2.01	1.00
2026-04-18 17:52:54.518	2345.89	26.30	70.90	51.56	1.99	7.97	1.00	1.00	1.99	1.00
2026-04-18 17:52:55.512	2377.58	33.30	70.90	52.22	2.01	8.05	1.01	1.01	2.01	1.01
2026-04-18 17:52:56.514	2335.83	59.60	71.10	52.56	2.00	7.99	1.00	1.00	2.00	1.00
2026-04-18 17:52:57.512	2340.21	47.10	71.20	52.31	2.00	8.01	1.00	1.00	2.00	1.00
2026-04-18 17:52:58.518	2308.11	34.70	71.20	51.97	1.99	7.95	0.99	0.99	1.99	0.99
2026-04-18 17:52:59.513	2358.30	24.50	71.20	51.66	2.01	8.04	1.01	1.01	2.01	1.01
2026-04-18 17:53:00.520	2330.31	24.20	71.20	51.84	1.99	7.95	0.99	0.99	1.99	0.99
2026-04-18 17:53:01.516	2227.49	27.60	71.20	51.94	2.01	7.03	1.00	1.00	2.01	1.00
2026-04-18 17:53:02.518	1782.56	31.40	70.90	51.53	1.99	3.99	1.00	1.00	1.99	1.00
2026-04-18 17:53:03.513	1839.27	26.10	70.90	51.62	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:53:04.519	1804.54	21.30	70.90	51.75	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:53:05.513	1819.39	26.50	70.90	51.59	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:53:06.519	1816.71	22.90	70.90	51.75	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:53:07.512	1827.72	28.40	71.00	52.19	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:53:08.519	1810.52	22.50	70.80	51.53	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:53:09.513	1824.87	21.50	70.80	51.69	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:53:10.518	1813.68	22.80	70.80	51.75	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:53:11.513	1811.08	22.50	70.90	51.53	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:53:12.519	1818.90	26.00	70.90	51.69	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:53:13.513	1835.37	24.00	70.90	51.62	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:53:14.518	1810.95	21.10	70.90	51.75	1.99	3.98	1.00	1.00	1.99	1.00
2026-04-18 17:53:15.514	1828.01	27.20	70.90	51.75	2.01	4.02	1.00	1.00	2.01	1.00
2026-04-18 17:53:16.518	1796.27	34.70	53.20	51.72	1.99	3.98	1.00	1.00	1.99	1.00
2026-04-18 17:53:17.513	1839.19	20.20	52.90	51.84	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:53:18.518	1820.75	20.00	52.90	51.62	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:53:19.513	1843.88	21.50	52.90	51.69	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:53:20.519	1818.98	23.60	52.90	51.97	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:53:21.514	1853.57	58.40	53.90	52.25	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:53:22.514	1839.95	35.60	54.10	52.28	2.00	4.00	1.00	1.00	2.00	1.00
2026-04-18 17:53:23.512	1832.93	38.20	54.20	52.38	2.00	4.01	1.00	1.00	2.00	1.00
2026-04-18 17:53:24.516	1807.35	36.30	54.50	51.97	1.99	3.99	1.00	1.00	1.99	1.00
2026-04-18 17:53:25.514	1799.95	33.80	54.60	51.94	2.00	4.01	1.00	1.00	2.00	1.00
2026-04-18 17:53:26.519	1830.37	23.70	54.60	51.97	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:53:27.513	1856.19	22.40	54.60	51.69	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:53:28.519	1822.22	26.10	54.70	51.78	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:53:29.513	1857.84	25.20	54.70	51.81	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:53:30.519	1834.32	24.20	54.70	51.66	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:53:31.513	1843.71	24.30	54.70	51.72	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:53:32.519	1836.02	26.40	54.70	51.91	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:53:33.513	1856.48	22.70	54.70	51.59	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:53:34.519	1836.28	23.80	54.70	51.75	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:53:35.513	1855.59	24.20	54.70	51.75	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:53:36.519	1841.56	26.50	54.70	51.91	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:53:37.513	1854.47	27.10	54.70	51.62	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:53:38.519	1820.49	24.70	54.70	51.81	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:53:39.515	1839.22	28.00	54.70	51.88	2.01	4.02	1.00	1.00	2.01	1.00
2026-04-18 17:53:40.519	1835.18	46.40	54.80	51.94	1.99	3.98	1.00	1.00	1.99	1.00
2026-04-18 17:53:41.513	1819.02	25.00	54.80	51.88	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:53:42.520	1811.99	31.70	54.80	52.16	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:53:43.514	1833.62	27.00	54.80	51.75	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:53:44.519	1818.08	23.40	54.80	51.78	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:53:45.519	1805.10	35.20	54.60	51.88	2.00	4.00	1.00	1.00	2.00	1.00
2026-04-18 17:53:46.521	1815.77	38.90	53.80	51.81	2.00	3.99	1.00	1.00	2.00	1.00
2026-04-18 17:53:47.512	1845.51	26.70	53.80	51.84	2.02	4.03	1.01	1.01	2.02	1.01
2026-04-18 17:53:48.519	1809.97	27.30	53.80	51.81	1.99	3.97	0.99	0.99	1.99	0.99
2026-04-18 17:53:49.514	1837.88	29.20	53.80	51.75	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:53:50.519	1820.99	24.00	53.80	51.78	1.99	3.98	1.00	1.00	1.99	1.00
2026-04-18 17:53:51.514	1809.43	24.00	53.80	51.94	2.01	4.02	1.01	1.01	2.01	1.01
2026-04-18 17:53:52.519	1814.01	40.10	54.00	51.97	1.99	3.98	0.99	0.99	1.99	0.99
2026-04-18 17:53:53.512	1832.42	40.60	56.50	52.19	2.01	4.03	1.01	1.01	2.01	1.01
2026-04-18 17:53:54.514	1811.85	44.60	57.80	52.66	2.00	3.99	1.00	1.00	2.00	1.00
2026-04-18 17:53:55.512	1822.13	46.40	59.00	52.59	2.00	4.01	1.00	1.00	2.00	1.00
2026-04-18 17:53:56.514	1803.96	45.50	59.70	52.38	2.00	3.99	1.00	1.00	2.00	1.00
