[System]
Platform=SEANO USV
Start_Time=2026-03-27 07:44:28
Timezone=WIB

[Sensor]
Name=System Metrics

[Columns]
Timestamp(WIB)	WriteSpeed(Bps)	CPU(%)	RAM(%)	GPS_Hz	IMU_Hz	CTD_Hz	ADCP_Hz	BATTERY_Hz	SBES_Hz
2026-03-27 07:48:53.185	1713.25	28.00	41.50	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:48:54.190	1705.44	24.40	41.50	1.99	3.98	1.00	1.00	1.00	1.00
2026-03-27 07:48:55.185	1732.67	26.80	41.50	2.01	4.02	1.01	1.01	1.01	1.01
2026-03-27 07:48:56.188	1729.31	28.60	41.70	1.99	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:48:57.185	1749.02	24.50	41.50	2.01	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:48:58.188	1713.53	27.30	41.60	1.99	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:48:59.185	1744.05	24.20	41.40	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:00.188	1721.66	26.10	41.60	1.99	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:01.185	1730.60	25.90	41.50	2.01	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:02.187	1758.03	27.80	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:03.185	1722.23	24.70	41.50	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:04.187	1785.80	25.70	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:05.185	1727.63	28.00	41.70	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:06.187	1727.17	24.80	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:07.185	1764.74	28.30	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:08.187	1772.62	23.10	41.40	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:09.185	1725.54	27.70	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:10.187	1740.68	24.00	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:11.185	1737.36	29.50	41.50	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:12.191	1740.17	26.60	41.50	1.99	3.98	0.99	0.99	0.99	0.99
2026-03-27 07:49:13.185	1795.98	26.80	41.50	2.01	4.02	1.01	1.01	1.01	1.01
2026-03-27 07:49:14.187	1742.22	27.30	41.70	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:15.185	1768.29	23.90	41.50	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:16.188	1725.01	29.50	41.60	1.99	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:17.185	1756.68	24.80	41.50	2.01	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:18.187	1742.56	27.10	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:19.185	1741.48	24.20	41.50	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:20.187	1740.56	27.20	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:21.186	1774.65	24.50	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:22.188	1738.48	27.20	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:23.185	1758.57	27.00	41.70	2.01	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:24.187	1740.05	25.70	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:25.185	1749.82	28.00	41.70	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:26.187	1738.47	24.80	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:27.185	1751.54	29.20	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:28.187	1742.59	25.60	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:29.185	1793.59	26.70	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:30.190	1735.07	22.80	41.50	1.99	3.98	0.99	0.99	0.99	0.99
2026-03-27 07:49:31.185	1760.97	25.30	41.50	2.01	4.02	1.01	1.01	1.01	1.01
2026-03-27 07:49:32.187	1762.03	27.70	41.70	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:33.185	1728.29	24.70	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:34.187	1708.30	27.20	41.70	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:35.186	1719.35	25.00	41.40	2.00	4.00	1.00	1.00	1.00	1.00
2026-03-27 07:49:36.187	1718.13	27.70	41.60	2.00	4.00	1.00	1.00	1.00	1.00
2026-03-27 07:49:37.185	1741.69	23.10	41.50	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:38.188	1709.50	26.80	41.40	1.99	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:39.185	1738.25	25.70	41.40	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:40.187	1728.83	26.00	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:41.185	1699.55	26.80	41.70	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:42.187	1727.27	23.60	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:43.185	1702.75	28.60	41.70	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:44.187	1728.55	24.30	41.40	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:45.185	1709.19	28.50	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:46.187	1758.88	25.00	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:47.185	1737.36	28.20	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:48.190	1725.36	25.70	41.60	1.99	3.98	1.00	1.00	1.00	1.00
2026-03-27 07:49:49.185	1756.74	27.70	41.50	2.01	4.02	1.01	1.01	1.01	1.01
2026-03-27 07:49:50.188	1741.04	27.60	41.70	1.99	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:51.185	1763.67	23.40	41.60	2.01	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:52.187	1706.02	27.40	41.70	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:53.185	1779.50	24.00	41.50	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:54.187	1762.55	27.20	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:55.185	1771.30	23.80	41.50	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:56.188	1699.57	26.60	41.60	1.99	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:57.185	1714.52	26.00	41.50	2.01	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:49:58.187	1712.72	26.80	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:49:59.185	1707.23	28.80	41.70	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:00.187	1744.87	25.20	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:01.185	1717.04	28.00	41.70	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:02.187	1706.64	23.60	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:03.185	1729.42	27.40	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:04.187	1706.54	26.90	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:05.185	1735.67	29.10	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:06.191	1739.75	23.80	41.60	1.99	3.98	0.99	0.99	0.99	0.99
2026-03-27 07:50:07.185	1740.17	25.70	41.60	2.01	4.02	1.01	1.01	1.01	1.01
2026-03-27 07:50:08.187	1718.37	28.00	41.70	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:09.185	1732.30	24.50	41.50	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:10.188	1754.81	28.10	41.60	1.99	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:11.185	1740.59	25.10	41.50	2.01	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:12.188	1717.87	27.50	41.70	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:13.185	1734.25	24.00	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:14.188	1729.44	27.80	41.60	1.99	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:15.185	1772.40	26.90	41.50	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:16.187	1750.60	26.70	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:17.185	1763.38	28.50	41.70	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:18.188	1722.03	24.40	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:19.185	1754.30	29.10	41.50	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:20.187	1732.52	26.90	41.40	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:21.185	1783.33	28.80	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:22.188	1727.32	24.20	41.50	1.99	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:23.185	1753.03	27.70	41.60	2.01	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:24.190	1767.47	24.50	41.50	1.99	3.98	1.00	1.00	1.00	1.00
2026-03-27 07:50:25.185	1758.23	26.00	41.40	2.01	4.02	1.00	1.00	1.00	1.00
2026-03-27 07:50:26.187	1728.47	27.20	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:27.185	1750.35	23.00	41.50	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:28.187	1724.16	26.00	41.70	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:29.185	1749.31	24.30	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:30.187	1728.52	28.60	41.70	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:31.185	1745.58	23.40	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:32.188	1729.11	27.30	41.60	1.99	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:33.185	1744.52	24.90	41.50	2.01	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:34.187	1740.99	25.10	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:35.185	1761.12	28.30	41.70	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:36.188	1732.11	24.20	41.40	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:37.185	1724.23	27.60	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:38.187	1722.53	24.00	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:39.185	1759.35	27.70	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:40.187	1720.68	23.50	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:41.185	1741.55	27.50	41.50	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:42.190	1707.34	23.80	41.50	1.99	3.98	0.99	0.99	0.99	0.99
2026-03-27 07:50:43.185	1734.77	26.70	41.50	2.01	4.02	1.01	1.01	1.01	1.01
2026-03-27 07:50:44.187	1736.32	25.10	41.70	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:45.185	1719.88	24.60	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:46.187	1730.51	28.60	41.70	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:47.185	1741.30	25.30	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:48.187	1710.60	27.10	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:49.185	1733.43	23.70	41.50	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:50.187	1736.49	25.90	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:51.185	1721.50	25.40	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:52.187	1731.97	26.70	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:53.185	1719.65	27.20	41.70	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:54.187	1726.51	22.70	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:55.185	1735.66	27.90	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:56.187	1716.65	23.80	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:57.185	1715.52	27.30	41.70	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:50:58.187	1726.70	23.90	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:50:59.185	1723.13	27.10	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:00.191	1712.64	26.00	41.50	1.99	3.98	0.99	0.99	0.99	0.99
2026-03-27 07:51:01.185	1773.75	28.70	41.60	2.01	4.02	1.01	1.01	1.01	1.01
2026-03-27 07:51:02.188	1753.76	26.50	41.70	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:03.185	1733.00	25.20	41.60	2.01	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:04.188	1742.49	27.10	41.60	1.99	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:05.185	1744.56	24.50	41.50	2.01	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:06.187	1712.93	28.40	41.70	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:07.185	1729.36	25.30	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:08.187	1712.33	25.80	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:09.185	1721.40	24.30	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:10.187	1724.88	26.50	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:11.185	1725.07	28.50	41.70	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:12.188	1713.91	23.10	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:13.185	1740.51	27.00	41.70	2.01	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:14.187	1718.15	24.50	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:15.185	1743.89	27.80	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:16.187	1730.58	25.70	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:17.185	1735.41	29.40	41.50	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:18.190	1732.97	26.00	41.40	1.99	3.98	0.99	0.99	0.99	0.99
2026-03-27 07:51:19.185	1755.18	25.80	41.50	2.01	4.02	1.01	1.01	1.01	1.01
2026-03-27 07:51:20.188	1732.58	27.00	41.60	1.99	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:21.185	1743.96	23.70	41.50	2.01	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:22.187	1711.97	29.40	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:23.185	1725.53	24.30	41.50	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:24.188	1734.37	26.10	41.60	1.99	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:25.185	1731.43	23.40	41.50	2.01	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:26.188	1719.72	26.90	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:27.186	1737.49	23.50	41.50	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:28.187	1727.52	26.10	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:29.185	1735.42	25.90	41.70	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:30.187	1709.26	23.60	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:31.185	1742.66	27.80	41.70	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:32.189	1746.76	24.40	41.50	1.99	3.98	1.00	1.00	1.00	1.00
2026-03-27 07:51:33.185	1745.56	26.50	41.70	2.01	4.02	1.00	1.00	1.00	1.00
2026-03-27 07:51:34.187	1732.53	24.20	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:35.185	1729.35	27.10	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:36.190	1731.46	24.70	41.60	1.99	3.98	1.00	1.00	1.00	1.00
2026-03-27 07:51:37.185	1790.90	25.80	41.60	2.01	4.02	1.00	1.00	1.00	1.00
2026-03-27 07:51:38.188	1711.79	28.50	41.80	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:39.185	1750.46	23.80	41.60	2.01	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:40.187	1728.39	27.50	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:41.185	1733.08	23.20	41.50	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:42.187	1732.53	26.50	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:43.185	1721.82	23.50	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:44.188	1733.27	26.40	41.60	1.99	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:45.186	1730.38	25.00	41.50	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:46.187	1720.82	25.70	41.60	2.00	4.00	1.00	1.00	1.00	1.00
2026-03-27 07:51:47.185	1731.21	26.80	41.80	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:48.187	1723.44	23.40	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:49.185	1724.93	29.10	41.70	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:50.188	1739.53	25.30	41.50	1.99	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:51.185	1735.09	26.00	41.70	2.01	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:52.188	1714.93	22.40	41.60	1.99	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:53.185	1740.46	26.80	41.60	2.01	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:54.190	1728.99	25.20	41.60	1.99	3.98	0.99	0.99	0.99	0.99
2026-03-27 07:51:55.185	1739.07	27.10	41.60	2.01	4.02	1.01	1.01	1.01	1.01
2026-03-27 07:51:56.187	1740.35	26.50	41.80	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:57.185	1736.11	23.10	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:51:58.187	1737.66	27.30	41.70	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:51:59.185	1731.84	24.10	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:52:00.187	1724.66	27.00	41.70	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:52:01.185	1735.38	22.90	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:52:02.187	1740.57	26.70	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:52:03.186	1741.77	26.00	41.50	2.00	4.00	1.00	1.00	1.00	1.00
2026-03-27 07:52:04.187	1719.87	27.00	41.50	2.00	4.00	1.00	1.00	1.00	1.00
2026-03-27 07:52:05.185	1741.71	27.70	41.70	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:52:06.187	1745.03	23.50	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:52:07.185	1749.09	27.20	41.70	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:52:08.187	1730.22	23.10	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:52:09.185	1739.82	28.60	41.70	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:52:10.187	1746.54	23.80	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:52:11.185	1759.45	27.70	41.60	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:52:12.191	1736.32	24.50	41.60	1.99	3.98	0.99	0.99	0.99	0.99
2026-03-27 07:52:13.185	1741.68	26.00	41.60	2.01	4.02	1.01	1.01	1.01	1.01
2026-03-27 07:52:14.188	1718.54	27.60	41.70	1.99	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:52:15.185	1740.02	24.70	41.60	2.01	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:52:16.188	1738.77	28.70	41.70	1.99	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:52:17.185	1742.74	24.50	41.60	2.01	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:52:18.187	1724.48	27.40	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:52:19.185	1735.40	26.90	41.50	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:52:20.187	1736.30	29.50	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:52:21.185	1747.51	25.80	41.50	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:52:22.187	1726.89	26.90	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:52:23.186	1736.45	27.90	41.70	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:52:24.188	1720.80	26.20	41.60	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:52:25.185	1732.25	28.30	41.70	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:52:26.187	1732.41	23.10	41.50	2.00	3.99	1.00	1.00	1.00	1.00
2026-03-27 07:52:27.185	1749.67	25.10	41.70	2.00	4.01	1.00	1.00	1.00	1.00
2026-03-27 07:52:28.187	1734.53	21.80	41.60	2.00	3.99	1.00	1.00	1.00	1.00
